province,district,zone,soil_type,rainfall_mm,temperature_c,pH,season,shade,chosen_crop,good_bad
Western,Kalutara,Dry Zone,clay_loam,2627,27.8,5.4,Yala,no,maize,0
Northern,Kilinochchi,Dry Zone,compost_rich,2023,25.7,6.5,Maha,no,maize,1
Northern,Kilinochchi,Dry Zone,compost_rich,2023,25.7,6.5,Maha,no,turmeric,0
Northern,Kilinochchi,Dry Zone,compost_rich,2023,25.7,6.5,Maha,no,paddy,0
North Western,Kurunegala,Wet Zone,compost_rich,2087,26.8,5.3,Maha,no,coconut,1
North Western,Kurunegala,Wet Zone,compost_rich,2087,26.8,5.3,Maha,no,cinnamon,0
North Western,Kurunegala,Wet Zone,compost_rich,2087,26.8,5.3,Maha,no,coffee,0
North Western,Puttalam,Dry Zone,clay_loam,2352,23.9,5.8,Maha,no,paddy,1
North Western,Puttalam,Dry Zone,clay_loam,2352,23.9,5.8,Maha,no,fruits,0
North Western,Puttalam,Dry Zone,clay_loam,2352,23.9,5.8,Maha,no,ginger,0
Central,Matale,Dry Zone,loamy,2314,20.3,6.5,Yala,no,turmeric,1
Central,Matale,Dry Zone,loamy,2314,20.3,6.5,Yala,no,coconut,0
Central,Matale,Dry Zone,loamy,2314,20.3,6.5,Yala,no,cinnamon,0
Western,Gampaha,Intermediate Zone,sandy_loam,1548,24.8,6.5,Maha,yes,coconut,1
Western,Gampaha,Intermediate Zone,sandy_loam,1548,24.8,6.5,Maha,yes,banana,0
Western,Gampaha,Intermediate Zone,sandy_loam,1548,24.8,6.5,Maha,yes,maize,0
Northern,Mannar,Intermediate Zone,sandy_loam,1855,25.1,5.5,Maha,yes,vegetables,1
Northern,Mannar,Intermediate Zone,sandy_loam,1855,25.1,5.5,Maha,yes,turmeric,0
Northern,Mannar,Intermediate Zone,sandy_loam,1855,25.1,5.5,Maha,yes,maize,0
Sabaragamuwa,Kegalle,Wet Zone,clay_loam,1710,30.0,7.3,Maha,no,rubber,1
Sabaragamuwa,Kegalle,Wet Zone,clay_loam,1710,30.0,7.3,Maha,no,cinnamon,0
Sabaragamuwa,Kegalle,Wet Zone,clay_loam,1710,30.0,7.3,Maha,no,coconut,0
North Central,Polonnaruwa,Wet Zone,clay,1337,30.7,6.4,Yala,no,maize,1
North Central,Polonnaruwa,Wet Zone,clay,1337,30.7,6.4,Yala,no,rubber,0
North Central,Polonnaruwa,Wet Zone,clay,1337,30.7,6.4,Yala,no,paddy,0
Southern,Matara,Wet Zone,sandy_loam,1335,32.3,5.3,Maha,no,coconut,1
Southern,Matara,Wet Zone,sandy_loam,1335,32.3,5.3,Maha,no,tea,0
Southern,Matara,Wet Zone,sandy_loam,1335,32.3,5.3,Maha,no,cinnamon,0
Uva,Badulla,Wet Zone,clay_loam,1379,31.1,5.5,Maha,yes,vegetables,1
Uva,Badulla,Wet Zone,clay_loam,1379,31.1,5.5,Maha,yes,pepper,0
Uva,Badulla,Wet Zone,clay_loam,1379,31.1,5.5,Maha,yes,mushroom,0
Western,Gampaha,Dry Zone,compost_rich,2255,22.2,4.7,Maha,yes,mushroom,1
Western,Gampaha,Dry Zone,compost_rich,2255,22.2,4.7,Maha,yes,rubber,0
Western,Gampaha,Dry Zone,compost_rich,2255,22.2,4.7,Maha,yes,coconut,0
Sabaragamuwa,Ratnapura,Intermediate Zone,compost_rich,1965,29.2,5.5,Maha,yes,mushroom,1
Sabaragamuwa,Ratnapura,Intermediate Zone,compost_rich,1965,29.2,5.5,Maha,yes,fruits,0
Sabaragamuwa,Ratnapura,Intermediate Zone,compost_rich,1965,29.2,5.5,Maha,yes,pepper,0
Sabaragamuwa,Kegalle,Intermediate Zone,clay_loam,1581,31.3,5.9,Maha,yes,vegetables,1
Sabaragamuwa,Kegalle,Intermediate Zone,clay_loam,1581,31.3,5.9,Maha,yes,cinnamon,0
Sabaragamuwa,Kegalle,Intermediate Zone,clay_loam,1581,31.3,5.9,Maha,yes,coffee,0
North Central,Polonnaruwa,Wet Zone,loamy,2229,24.7,5.1,Yala,no,turmeric,1
North Central,Polonnaruwa,Wet Zone,loamy,2229,24.7,5.1,Yala,no,ginger,0
North Central,Polonnaruwa,Wet Zone,loamy,2229,24.7,5.1,Yala,no,fruits,0
Eastern,Trincomalee,Dry Zone,clay_loam,2830,28.4,5.6,Maha,no,paddy,1
Eastern,Trincomalee,Dry Zone,clay_loam,2830,28.4,5.6,Maha,no,pepper,0
Eastern,Trincomalee,Dry Zone,clay_loam,2830,28.4,5.6,Maha,no,turmeric,0
North Western,Puttalam,Dry Zone,clay,1735,20.8,5.4,Yala,yes,paddy,1
North Western,Puttalam,Dry Zone,clay,1735,20.8,5.4,Yala,yes,rubber,0
North Western,Puttalam,Dry Zone,clay,1735,20.8,5.4,Yala,yes,coffee,0
Eastern,Ampara,Dry Zone,compost_rich,2431,30.3,7.0,Yala,yes,mushroom,1
Eastern,Ampara,Dry Zone,compost_rich,2431,30.3,7.0,Yala,yes,paddy,0
Eastern,Ampara,Dry Zone,compost_rich,2431,30.3,7.0,Yala,yes,banana,0
Central,Kandy,Dry Zone,loamy,2157,31.2,7.1,Yala,no,turmeric,1
Central,Kandy,Dry Zone,loamy,2157,31.2,7.1,Yala,no,rubber,0
Central,Kandy,Dry Zone,loamy,2157,31.2,7.1,Yala,no,fruits,0
Sabaragamuwa,Ratnapura,Dry Zone,clay_loam,893,30.8,7.3,Maha,yes,ginger,1
Sabaragamuwa,Ratnapura,Dry Zone,clay_loam,893,30.8,7.3,Maha,yes,rubber,0
Sabaragamuwa,Ratnapura,Dry Zone,clay_loam,893,30.8,7.3,Maha,yes,cinnamon,0
Uva,Monaragala,Intermediate Zone,compost_rich,2830,28.5,5.2,Yala,no,cinnamon,1
Uva,Monaragala,Intermediate Zone,compost_rich,2830,28.5,5.2,Yala,no,rubber,0
Uva,Monaragala,Intermediate Zone,compost_rich,2830,28.5,5.2,Yala,no,vegetables,0
Northern,Jaffna,Wet Zone,compost_rich,2532,25.9,6.0,Yala,no,coffee,1
Northern,Jaffna,Wet Zone,compost_rich,2532,25.9,6.0,Yala,no,banana,0
Northern,Jaffna,Wet Zone,compost_rich,2532,25.9,6.0,Yala,no,pepper,0
Eastern,Trincomalee,Intermediate Zone,sandy_loam,2736,27.6,4.6,Yala,yes,rubber,1
Eastern,Trincomalee,Intermediate Zone,sandy_loam,2736,27.6,4.6,Yala,yes,ginger,0
Eastern,Trincomalee,Intermediate Zone,sandy_loam,2736,27.6,4.6,Yala,yes,fruits,0
North Western,Puttalam,Intermediate Zone,clay_loam,2758,26.1,5.1,Maha,yes,coconut,1
North Western,Puttalam,Intermediate Zone,clay_loam,2758,26.1,5.1,Maha,yes,pepper,0
North Western,Puttalam,Intermediate Zone,clay_loam,2758,26.1,5.1,Maha,yes,coffee,0
Uva,Monaragala,Dry Zone,sandy_loam,2479,31.2,6.0,Yala,no,banana,1
Uva,Monaragala,Dry Zone,sandy_loam,2479,31.2,6.0,Yala,no,paddy,0
Uva,Monaragala,Dry Zone,sandy_loam,2479,31.2,6.0,Yala,no,tea,0
North Central,Anuradhapura,Wet Zone,clay,2842,20.7,5.4,Yala,yes,cinnamon,1
North Central,Anuradhapura,Wet Zone,clay,2842,20.7,5.4,Yala,yes,coffee,0
North Central,Anuradhapura,Wet Zone,clay,2842,20.7,5.4,Yala,yes,paddy,0
Sabaragamuwa,Kegalle,Wet Zone,compost_rich,1478,32.1,6.4,Maha,yes,rubber,1
Sabaragamuwa,Kegalle,Wet Zone,compost_rich,1478,32.1,6.4,Maha,yes,fruits,0
Sabaragamuwa,Kegalle,Wet Zone,compost_rich,1478,32.1,6.4,Maha,yes,ginger,0
Central,Nuwara Eliya,Wet Zone,clay_loam,2487,32.6,5.6,Yala,no,fruits,1
Central,Nuwara Eliya,Wet Zone,clay_loam,2487,32.6,5.6,Yala,no,pepper,0
Central,Nuwara Eliya,Wet Zone,clay_loam,2487,32.6,5.6,Yala,no,paddy,0
Western,Kalutara,Dry Zone,clay,2392,26.4,7.2,Yala,no,paddy,1
Western,Kalutara,Dry Zone,clay,2392,26.4,7.2,Yala,no,turmeric,0
Western,Kalutara,Dry Zone,clay,2392,26.4,7.2,Yala,no,banana,0
Southern,Hambantota,Dry Zone,compost_rich,2563,20.0,4.8,Maha,yes,mushroom,1
Southern,Hambantota,Dry Zone,compost_rich,2563,20.0,4.8,Maha,yes,ginger,0
Southern,Hambantota,Dry Zone,compost_rich,2563,20.0,4.8,Maha,yes,pepper,0
North Central,Polonnaruwa,Wet Zone,clay,2583,28.8,6.5,Yala,no,maize,1
North Central,Polonnaruwa,Wet Zone,clay,2583,28.8,6.5,Yala,no,fruits,0
North Central,Polonnaruwa,Wet Zone,clay,2583,28.8,6.5,Yala,no,banana,0
Uva,Monaragala,Intermediate Zone,clay_loam,2529,22.7,5.0,Maha,no,vegetables,1
Uva,Monaragala,Intermediate Zone,clay_loam,2529,22.7,5.0,Maha,no,rubber,0
Uva,Monaragala,Intermediate Zone,clay_loam,2529,22.7,5.0,Maha,no,tea,0
Southern,Hambantota,Wet Zone,sandy_loam,1234,29.0,7.1,Yala,yes,coconut,1
Southern,Hambantota,Wet Zone,sandy_loam,1234,29.0,7.1,Yala,yes,cinnamon,0
Southern,Hambantota,Wet Zone,sandy_loam,1234,29.0,7.1,Yala,yes,maize,0
Central,Nuwara Eliya,Dry Zone,clay,1928,27.3,5.0,Maha,no,paddy,1
Central,Nuwara Eliya,Dry Zone,clay,1928,27.3,5.0,Maha,no,coconut,0
Central,Nuwara Eliya,Dry Zone,clay,1928,27.3,5.0,Maha,no,coffee,0
Southern,Matara,Wet Zone,loamy,1618,27.4,6.2,Yala,no,coconut,1
Southern,Matara,Wet Zone,loamy,1618,27.4,6.2,Yala,no,ginger,0
Southern,Matara,Wet Zone,loamy,1618,27.4,6.2,Yala,no,pepper,0
Central,Kandy,Dry Zone,clay_loam,804,33.6,5.6,Yala,yes,ginger,1
Central,Kandy,Dry Zone,clay_loam,804,33.6,5.6,Yala,yes,banana,0
Central,Kandy,Dry Zone,clay_loam,804,33.6,5.6,Yala,yes,tea,0
Uva,Badulla,Intermediate Zone,loamy,859,20.3,5.9,Maha,no,maize,1
Uva,Badulla,Intermediate Zone,loamy,859,20.3,5.9,Maha,no,banana,0
Uva,Badulla,Intermediate Zone,loamy,859,20.3,5.9,Maha,no,mushroom,0
Southern,Matara,Dry Zone,compost_rich,2733,20.8,5.3,Yala,yes,mushroom,1
Southern,Matara,Dry Zone,compost_rich,2733,20.8,5.3,Yala,yes,cinnamon,0
Southern,Matara,Dry Zone,compost_rich,2733,20.8,5.3,Yala,yes,pepper,0
Southern,Galle,Intermediate Zone,clay,868,21.2,5.8,Maha,yes,coconut,1
Southern,Galle,Intermediate Zone,clay,868,21.2,5.8,Maha,yes,maize,0
Southern,Galle,Intermediate Zone,clay,868,21.2,5.8,Maha,yes,vegetables,0
Eastern,Trincomalee,Intermediate Zone,compost_rich,2324,29.7,6.1,Yala,no,maize,1
Eastern,Trincomalee,Intermediate Zone,compost_rich,2324,29.7,6.1,Yala,no,cinnamon,0
Eastern,Trincomalee,Intermediate Zone,compost_rich,2324,29.7,6.1,Yala,no,rubber,0
Sabaragamuwa,Ratnapura,Dry Zone,sandy_loam,2945,28.2,4.5,Yala,no,banana,1
Sabaragamuwa,Ratnapura,Dry Zone,sandy_loam,2945,28.2,4.5,Yala,no,paddy,0
Sabaragamuwa,Ratnapura,Dry Zone,sandy_loam,2945,28.2,4.5,Yala,no,coffee,0
Central,Kandy,Wet Zone,clay,902,22.3,6.2,Yala,no,tea,1
Central,Kandy,Wet Zone,clay,902,22.3,6.2,Yala,no,coconut,0
Central,Kandy,Wet Zone,clay,902,22.3,6.2,Yala,no,fruits,0
Western,Kalutara,Dry Zone,sandy_loam,2778,26.2,6.6,Maha,yes,turmeric,1
Western,Kalutara,Dry Zone,sandy_loam,2778,26.2,6.6,Maha,yes,mushroom,0
Western,Kalutara,Dry Zone,sandy_loam,2778,26.2,6.6,Maha,yes,cinnamon,0
Southern,Matara,Dry Zone,sandy_loam,1073,20.1,4.8,Yala,no,maize,1
Southern,Matara,Dry Zone,sandy_loam,1073,20.1,4.8,Yala,no,coconut,0
Southern,Matara,Dry Zone,sandy_loam,1073,20.1,4.8,Yala,no,pepper,0
North Central,Anuradhapura,Intermediate Zone,clay_loam,1043,21.4,7.0,Maha,yes,ginger,1
North Central,Anuradhapura,Intermediate Zone,clay_loam,1043,21.4,7.0,Maha,yes,maize,0
North Central,Anuradhapura,Intermediate Zone,clay_loam,1043,21.4,7.0,Maha,yes,rubber,0
Eastern,Batticaloa,Intermediate Zone,sandy_loam,2242,21.1,7.3,Maha,no,paddy,1
Eastern,Batticaloa,Intermediate Zone,sandy_loam,2242,21.1,7.3,Maha,no,rubber,0
Eastern,Batticaloa,Intermediate Zone,sandy_loam,2242,21.1,7.3,Maha,no,coconut,0
Western,Kalutara,Intermediate Zone,sandy_loam,2726,29.1,5.4,Yala,no,coconut,1
Western,Kalutara,Intermediate Zone,sandy_loam,2726,29.1,5.4,Yala,no,paddy,0
Western,Kalutara,Intermediate Zone,sandy_loam,2726,29.1,5.4,Yala,no,vegetables,0
Northern,Mannar,Wet Zone,compost_rich,1805,29.0,7.0,Maha,yes,mushroom,1
Northern,Mannar,Wet Zone,compost_rich,1805,29.0,7.0,Maha,yes,rubber,0
Northern,Mannar,Wet Zone,compost_rich,1805,29.0,7.0,Maha,yes,ginger,0
Western,Kalutara,Dry Zone,clay,2395,33.1,5.4,Yala,no,paddy,1
Western,Kalutara,Dry Zone,clay,2395,33.1,5.4,Yala,no,vegetables,0
Western,Kalutara,Dry Zone,clay,2395,33.1,5.4,Yala,no,tea,0
Sabaragamuwa,Ratnapura,Dry Zone,compost_rich,2436,24.6,5.1,Maha,yes,mushroom,1
Sabaragamuwa,Ratnapura,Dry Zone,compost_rich,2436,24.6,5.1,Maha,yes,vegetables,0
Sabaragamuwa,Ratnapura,Dry Zone,compost_rich,2436,24.6,5.1,Maha,yes,turmeric,0
Sabaragamuwa,Ratnapura,Dry Zone,clay_loam,1457,31.2,6.6,Maha,yes,paddy,1
Sabaragamuwa,Ratnapura,Dry Zone,clay_loam,1457,31.2,6.6,Maha,yes,maize,0
Sabaragamuwa,Ratnapura,Dry Zone,clay_loam,1457,31.2,6.6,Maha,yes,fruits,0
Eastern,Ampara,Dry Zone,loamy,1734,23.2,5.0,Yala,no,turmeric,1
Eastern,Ampara,Dry Zone,loamy,1734,23.2,5.0,Yala,no,ginger,0
Eastern,Ampara,Dry Zone,loamy,1734,23.2,5.0,Yala,no,pepper,0
Western,Gampaha,Dry Zone,sandy_loam,2384,32.3,6.1,Yala,no,banana,1
Western,Gampaha,Dry Zone,sandy_loam,2384,32.3,6.1,Yala,no,coffee,0
Western,Gampaha,Dry Zone,sandy_loam,2384,32.3,6.1,Yala,no,rubber,0
Central,Nuwara Eliya,Dry Zone,sandy_loam,1286,23.3,6.3,Yala,yes,vegetables,1
Central,Nuwara Eliya,Dry Zone,sandy_loam,1286,23.3,6.3,Yala,yes,banana,0
Central,Nuwara Eliya,Dry Zone,sandy_loam,1286,23.3,6.3,Yala,yes,coffee,0
Eastern,Trincomalee,Intermediate Zone,compost_rich,1886,32.6,5.5,Maha,no,banana,1
Eastern,Trincomalee,Intermediate Zone,compost_rich,1886,32.6,5.5,Maha,no,rubber,0
Eastern,Trincomalee,Intermediate Zone,compost_rich,1886,32.6,5.5,Maha,no,pepper,0
Northern,Mullaitivu,Dry Zone,loamy,2479,30.4,6.6,Yala,no,turmeric,1
Northern,Mullaitivu,Dry Zone,loamy,2479,30.4,6.6,Yala,no,fruits,0
Northern,Mullaitivu,Dry Zone,loamy,2479,30.4,6.6,Yala,no,ginger,0
North Central,Anuradhapura,Wet Zone,clay_loam,1631,26.5,7.2,Maha,no,turmeric,1
North Central,Anuradhapura,Wet Zone,clay_loam,1631,26.5,7.2,Maha,no,rubber,0
North Central,Anuradhapura,Wet Zone,clay_loam,1631,26.5,7.2,Maha,no,maize,0
Central,Kandy,Dry Zone,clay,2543,25.4,7.0,Yala,yes,paddy,1
Central,Kandy,Dry Zone,clay,2543,25.4,7.0,Yala,yes,pepper,0
Central,Kandy,Dry Zone,clay,2543,25.4,7.0,Yala,yes,banana,0
Central,Kandy,Dry Zone,loamy,1454,26.6,6.3,Maha,no,fruits,1
Central,Kandy,Dry Zone,loamy,1454,26.6,6.3,Maha,no,rubber,0
Central,Kandy,Dry Zone,loamy,1454,26.6,6.3,Maha,no,pepper,0
Uva,Monaragala,Intermediate Zone,clay_loam,820,32.0,5.5,Maha,yes,ginger,1
Uva,Monaragala,Intermediate Zone,clay_loam,820,32.0,5.5,Maha,yes,fruits,0
Uva,Monaragala,Intermediate Zone,clay_loam,820,32.0,5.5,Maha,yes,vegetables,0
Southern,Galle,Intermediate Zone,sandy_loam,2806,23.6,6.8,Maha,no,coconut,1
Southern,Galle,Intermediate Zone,sandy_loam,2806,23.6,6.8,Maha,no,pepper,0
Southern,Galle,Intermediate Zone,sandy_loam,2806,23.6,6.8,Maha,no,turmeric,0
Southern,Galle,Dry Zone,loamy,1186,24.7,4.9,Yala,no,paddy,1
Southern,Galle,Dry Zone,loamy,1186,24.7,4.9,Yala,no,maize,0
Southern,Galle,Dry Zone,loamy,1186,24.7,4.9,Yala,no,turmeric,0
Northern,Mullaitivu,Wet Zone,compost_rich,1010,22.8,5.3,Yala,no,maize,1
Northern,Mullaitivu,Wet Zone,compost_rich,1010,22.8,5.3,Yala,no,ginger,0
Northern,Mullaitivu,Wet Zone,compost_rich,1010,22.8,5.3,Yala,no,cinnamon,0
Central,Nuwara Eliya,Wet Zone,loamy,1841,23.1,6.2,Yala,yes,tea,1
Central,Nuwara Eliya,Wet Zone,loamy,1841,23.1,6.2,Yala,yes,vegetables,0
Central,Nuwara Eliya,Wet Zone,loamy,1841,23.1,6.2,Yala,yes,banana,0
North Western,Puttalam,Intermediate Zone,clay_loam,1541,32.4,7.2,Maha,yes,coconut,1
North Western,Puttalam,Intermediate Zone,clay_loam,1541,32.4,7.2,Maha,yes,paddy,0
North Western,Puttalam,Intermediate Zone,clay_loam,1541,32.4,7.2,Maha,yes,vegetables,0
Southern,Hambantota,Dry Zone,loamy,999,27.7,4.7,Maha,yes,coffee,1
Southern,Hambantota,Dry Zone,loamy,999,27.7,4.7,Maha,yes,tea,0
Southern,Hambantota,Dry Zone,loamy,999,27.7,4.7,Maha,yes,turmeric,0
North Central,Anuradhapura,Wet Zone,clay,930,30.7,6.2,Maha,no,maize,1
North Central,Anuradhapura,Wet Zone,clay,930,30.7,6.2,Maha,no,tea,0
North Central,Anuradhapura,Wet Zone,clay,930,30.7,6.2,Maha,no,fruits,0
Eastern,Trincomalee,Wet Zone,clay,2861,20.8,6.5,Maha,no,mushroom,1
Eastern,Trincomalee,Wet Zone,clay,2861,20.8,6.5,Maha,no,fruits,0
Eastern,Trincomalee,Wet Zone,clay,2861,20.8,6.5,Maha,no,rubber,0
Northern,Mullaitivu,Intermediate Zone,compost_rich,1841,32.3,6.2,Yala,yes,mushroom,1
Northern,Mullaitivu,Intermediate Zone,compost_rich,1841,32.3,6.2,Yala,yes,ginger,0
Northern,Mullaitivu,Intermediate Zone,compost_rich,1841,32.3,6.2,Yala,yes,cinnamon,0
Sabaragamuwa,Ratnapura,Wet Zone,loamy,1071,32.6,6.8,Yala,yes,rubber,1
Sabaragamuwa,Ratnapura,Wet Zone,loamy,1071,32.6,6.8,Yala,yes,pepper,0
Sabaragamuwa,Ratnapura,Wet Zone,loamy,1071,32.6,6.8,Yala,yes,coconut,0
Eastern,Ampara,Wet Zone,sandy_loam,1254,28.9,5.7,Maha,no,banana,1
Eastern,Ampara,Wet Zone,sandy_loam,1254,28.9,5.7,Maha,no,pepper,0
Eastern,Ampara,Wet Zone,sandy_loam,1254,28.9,5.7,Maha,no,coconut,0
Northern,Mullaitivu,Wet Zone,sandy_loam,965,28.4,4.7,Yala,no,maize,1
Northern,Mullaitivu,Wet Zone,sandy_loam,965,28.4,4.7,Yala,no,cinnamon,0
Northern,Mullaitivu,Wet Zone,sandy_loam,965,28.4,4.7,Yala,no,fruits,0
Western,Gampaha,Wet Zone,loamy,1520,22.9,7.0,Yala,no,rubber,1
Western,Gampaha,Wet Zone,loamy,1520,22.9,7.0,Yala,no,fruits,0
Western,Gampaha,Wet Zone,loamy,1520,22.9,7.0,Yala,no,turmeric,0
Western,Kalutara,Wet Zone,loamy,1203,32.8,4.9,Maha,no,rubber,1
Western,Kalutara,Wet Zone,loamy,1203,32.8,4.9,Maha,no,tea,0
Western,Kalutara,Wet Zone,loamy,1203,32.8,4.9,Maha,no,fruits,0
Uva,Monaragala,Dry Zone,loamy,2996,23.0,7.4,Yala,yes,turmeric,1
Uva,Monaragala,Dry Zone,loamy,2996,23.0,7.4,Yala,yes,paddy,0
Uva,Monaragala,Dry Zone,loamy,2996,23.0,7.4,Yala,yes,coffee,0
Sabaragamuwa,Kegalle,Dry Zone,loamy,2885,33.1,7.0,Maha,yes,vegetables,1
Sabaragamuwa,Kegalle,Dry Zone,loamy,2885,33.1,7.0,Maha,yes,maize,0
Sabaragamuwa,Kegalle,Dry Zone,loamy,2885,33.1,7.0,Maha,yes,coffee,0
Central,Matale,Wet Zone,compost_rich,2204,27.3,5.6,Yala,yes,mushroom,1
Central,Matale,Wet Zone,compost_rich,2204,27.3,5.6,Yala,yes,maize,0
Central,Matale,Wet Zone,compost_rich,2204,27.3,5.6,Yala,yes,turmeric,0
North Western,Puttalam,Dry Zone,loamy,863,27.2,6.1,Maha,yes,cinnamon,1
North Western,Puttalam,Dry Zone,loamy,863,27.2,6.1,Maha,yes,turmeric,0
North Western,Puttalam,Dry Zone,loamy,863,27.2,6.1,Maha,yes,vegetables,0
Sabaragamuwa,Kegalle,Wet Zone,clay_loam,2009,29.1,5.7,Maha,no,rubber,1
Sabaragamuwa,Kegalle,Wet Zone,clay_loam,2009,29.1,5.7,Maha,no,mushroom,0
Sabaragamuwa,Kegalle,Wet Zone,clay_loam,2009,29.1,5.7,Maha,no,coconut,0
Eastern,Ampara,Dry Zone,clay_loam,1984,23.5,7.1,Yala,yes,paddy,1
Eastern,Ampara,Dry Zone,clay_loam,1984,23.5,7.1,Yala,yes,mushroom,0
Eastern,Ampara,Dry Zone,clay_loam,1984,23.5,7.1,Yala,yes,rubber,0
North Western,Puttalam,Intermediate Zone,clay,2400,27.2,6.8,Maha,no,coconut,1
North Western,Puttalam,Intermediate Zone,clay,2400,27.2,6.8,Maha,no,pepper,0
North Western,Puttalam,Intermediate Zone,clay,2400,27.2,6.8,Maha,no,maize,0
North Central,Anuradhapura,Dry Zone,sandy_loam,2812,27.3,6.9,Maha,yes,banana,1
North Central,Anuradhapura,Dry Zone,sandy_loam,2812,27.3,6.9,Maha,yes,mushroom,0
North Central,Anuradhapura,Dry Zone,sandy_loam,2812,27.3,6.9,Maha,yes,ginger,0
Eastern,Trincomalee,Wet Zone,clay,1832,20.3,5.8,Maha,no,coffee,1
Eastern,Trincomalee,Wet Zone,clay,1832,20.3,5.8,Maha,no,banana,0
Eastern,Trincomalee,Wet Zone,clay,1832,20.3,5.8,Maha,no,cinnamon,0
Western,Kalutara,Intermediate Zone,compost_rich,1904,24.1,4.7,Yala,yes,coconut,1
Western,Kalutara,Intermediate Zone,compost_rich,1904,24.1,4.7,Yala,yes,maize,0
Western,Kalutara,Intermediate Zone,compost_rich,1904,24.1,4.7,Yala,yes,banana,0
Western,Colombo,Intermediate Zone,loamy,1379,23.4,5.4,Yala,yes,coconut,1
Western,Colombo,Intermediate Zone,loamy,1379,23.4,5.4,Yala,yes,ginger,0
Western,Colombo,Intermediate Zone,loamy,1379,23.4,5.4,Yala,yes,banana,0
North Central,Polonnaruwa,Wet Zone,loamy,2248,23.6,5.0,Yala,no,turmeric,1
North Central,Polonnaruwa,Wet Zone,loamy,2248,23.6,5.0,Yala,no,ginger,0
North Central,Polonnaruwa,Wet Zone,loamy,2248,23.6,5.0,Yala,no,banana,0
North Western,Kurunegala,Intermediate Zone,clay,1670,30.6,5.9,Maha,yes,coconut,1
North Western,Kurunegala,Intermediate Zone,clay,1670,30.6,5.9,Maha,yes,ginger,0
North Western,Kurunegala,Intermediate Zone,clay,1670,30.6,5.9,Maha,yes,mushroom,0
Eastern,Ampara,Dry Zone,clay,2963,25.3,5.8,Maha,no,paddy,1
Eastern,Ampara,Dry Zone,clay,2963,25.3,5.8,Maha,no,ginger,0
Eastern,Ampara,Dry Zone,clay,2963,25.3,5.8,Maha,no,turmeric,0
Eastern,Ampara,Intermediate Zone,clay,1068,26.8,6.5,Maha,yes,vegetables,1
Eastern,Ampara,Intermediate Zone,clay,1068,26.8,6.5,Maha,yes,fruits,0
Eastern,Ampara,Intermediate Zone,clay,1068,26.8,6.5,Maha,yes,turmeric,0
Southern,Galle,Dry Zone,sandy_loam,1343,32.6,6.5,Yala,yes,banana,1
Southern,Galle,Dry Zone,sandy_loam,1343,32.6,6.5,Yala,yes,vegetables,0
Southern,Galle,Dry Zone,sandy_loam,1343,32.6,6.5,Yala,yes,rubber,0
Northern,Kilinochchi,Dry Zone,clay_loam,1656,27.7,6.8,Maha,no,paddy,1
Northern,Kilinochchi,Dry Zone,clay_loam,1656,27.7,6.8,Maha,no,fruits,0
Northern,Kilinochchi,Dry Zone,clay_loam,1656,27.7,6.8,Maha,no,coconut,0
Northern,Mannar,Intermediate Zone,clay_loam,1383,25.4,5.4,Yala,yes,vegetables,1
Northern,Mannar,Intermediate Zone,clay_loam,1383,25.4,5.4,Yala,yes,banana,0
Northern,Mannar,Intermediate Zone,clay_loam,1383,25.4,5.4,Yala,yes,ginger,0
Southern,Galle,Dry Zone,sandy_loam,2959,26.8,5.6,Maha,yes,ginger,1
Southern,Galle,Dry Zone,sandy_loam,2959,26.8,5.6,Maha,yes,fruits,0
Southern,Galle,Dry Zone,sandy_loam,2959,26.8,5.6,Maha,yes,tea,0
Western,Colombo,Wet Zone,clay,1245,22.6,5.4,Yala,yes,rubber,1
Western,Colombo,Wet Zone,clay,1245,22.6,5.4,Yala,yes,maize,0
Western,Colombo,Wet Zone,clay,1245,22.6,5.4,Yala,yes,vegetables,0
Southern,Matara,Wet Zone,loamy,2698,23.7,6.8,Maha,no,coconut,1
Southern,Matara,Wet Zone,loamy,2698,23.7,6.8,Maha,no,cinnamon,0
Southern,Matara,Wet Zone,loamy,2698,23.7,6.8,Maha,no,rubber,0
Southern,Galle,Wet Zone,sandy_loam,1577,27.5,7.4,Yala,yes,coconut,1
Southern,Galle,Wet Zone,sandy_loam,1577,27.5,7.4,Yala,yes,tea,0
Southern,Galle,Wet Zone,sandy_loam,1577,27.5,7.4,Yala,yes,mushroom,0
North Central,Anuradhapura,Wet Zone,clay_loam,2824,25.2,6.3,Maha,yes,cinnamon,1
North Central,Anuradhapura,Wet Zone,clay_loam,2824,25.2,6.3,Maha,yes,mushroom,0
North Central,Anuradhapura,Wet Zone,clay_loam,2824,25.2,6.3,Maha,yes,pepper,0
Central,Matale,Intermediate Zone,compost_rich,2074,25.3,4.6,Maha,no,tea,1
Central,Matale,Intermediate Zone,compost_rich,2074,25.3,4.6,Maha,no,ginger,0
Central,Matale,Intermediate Zone,compost_rich,2074,25.3,4.6,Maha,no,coffee,0
Southern,Hambantota,Wet Zone,clay_loam,2197,26.6,5.5,Maha,yes,coconut,1
Southern,Hambantota,Wet Zone,clay_loam,2197,26.6,5.5,Maha,yes,tea,0
Southern,Hambantota,Wet Zone,clay_loam,2197,26.6,5.5,Maha,yes,turmeric,0
Northern,Jaffna,Dry Zone,compost_rich,1931,27.0,4.9,Yala,no,pepper,1
